geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date
1594461,An Đôn,An GJon,"An Don,An Đôn,Ân Đôn",14.34743,109.01446,P,PPL,VN,,46,544,,,0,,30,Asia/Ho_Chi_Minh,2023-06-26
1560292,An Đông,An GJong,"An Dong,An Đông,Yen Dong,Yên Động",21.11535,106.10392,P,PPL,VN,,74,260,,,0,,8,Asia/Bangkok,2023-06-26
10321526,An Đức,An GJuc,"An Duc,An Đức",17.01521,107.10271,P,PPL,VN,,64,464,,,0,,18,Asia/Bangkok,2023-06-26
1594447,An Gia,An Gia,,16.83333,107.13333,P,PPL,VN,,64,469,,,0,,5,Asia/Bangkok,2023-06-26
1594446,An Giang,An Giang,"An Giang,An Giang Lalawigan,An Giang Province,An Giang provinsiyasi,An Nkian'nk,An Zhiang,Anzana,Anziango provincija,Anzjang,Mkoa wa An Giang,Propinsi An Giang,Provinsi An Giang,Prowincja An Giang,Tinh An Giang,Tỉnh An Giang,Vilojati An Giang,Wilayah An Giang,an giyang,an jiang sheng,an jiyan,an qyanq awstany,ana jam,ana ji'anga,anjangseong,anzan sheng,astan an gyng,canghwad xan sang,ena giyanga,jiyang,mhafzt an zangh,provincia di An Giang,Αν Γκιάνγκ,Ан Жианг,Анзянг,Вилояти Ан Гианг,אנג יאנג,آن قیانق اوستانی,آن گیانگ صوبہ,استان ان گینگ,محافظة أن زانغ,अन जिआंग,एन गियांग,আন জাং,અન જિઆંગ,அன் ஜியாங்,ఆన్ గియాంగ్,ಜಿಯಾಂಗ್,අන් ගියාන්ග්,จังหวัดอานซาง,ខេត្តមាត់ជ្រូក,アンザン省,安江省,안장성",10.5,105.16667,A,ADM1,VN,,01,,,,2722944,,3,Asia/Ho_Chi_Minh,2025-04-11
9036435,An Giang University,An Giang University,,10.37156,105.43205,S,UNIV,VN,,01,883,,,0,,2,Asia/Ho_Chi_Minh,2023-06-26
1594444,An Giáo,An Giao,,15.78333,108.4,P,PPL,VN,,84,513,,,0,,11,Asia/Ho_Chi_Minh,2023-06-26
1594443,An Giat,An Giat,,14.93333,108.66667,P,PPL,VN,,63,531,,,0,,183,Asia/Ho_Chi_Minh,2023-06-26
1594437,An Hà,An Ha,"An Ha,An Hà",15.58333,108.48333,P,PPL,VN,,84,502,,,8245,,10,Asia/Ho_Chi_Minh,2024-11-13
1594434,An Hải,An Hai,"An Hai,An Hay,An Hải",15.21714,108.92495,P,PPL,VN,,63,524,,,0,,19,Asia/Ho_Chi_Minh,2023-06-26
1594435,An Hải Phướng,An Hai Phuong,,15.36667,109.11667,P,PPL,VN,,63,,,,0,,18,Asia/Ho_Chi_Minh,2013-01-09
1594433,An Hành,An Hanh,,14.0,109.06667,P,PPL,VN,,46,548,,,0,,19,Asia/Ho_Chi_Minh,2023-06-26
8564126,An Hào,An Hao,"An Hao,An Hào",20.49259,105.9297,P,PPL,VN,,80,351,,,0,,5,Asia/Bangkok,2023-06-26
1594431,An Hâu,An Hau,"An Han,An Hau,An Hâu",18.73333,105.66667,P,PPL,VN,,58,412,,,0,,10,Asia/Bangkok,2023-06-26
11790587,An Hiên Garden House,An Hien Garden House,,16.45485,107.55177,S,HSE,VN,,66,474,,,0,,9,Asia/Bangkok,2023-06-26
10026230,An Hiệp,An Hiep,"An Hiep,An Hiệp",14.46838,109.08372,P,PPL,VN,,46,543,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
8607286,An Hộ,An Ho,"An Ho,An Hộ",20.79146,106.47624,P,PPL,VN,,79,298,,,0,,4,Asia/Bangkok,2023-06-26
1592307,An Hòa,An Hoa,,10.29693,105.74435,P,PPLA3,VN,,09,867,1592307,,0,,8,Asia/Ho_Chi_Minh,2017-04-04
1594119,An Hòa B,An Hoa B,"An Hoa B,An Hòa B,Ap An Hoa,Ấp An Hòa",10.01292,105.92223,P,PPL,VN,,69,860,,,0,,4,Asia/Ho_Chi_Minh,2023-06-26
1594419,An Hòa Tây,An Hoa Tay,,15.61667,108.36667,P,PPL,VN,,84,513,,,0,,19,Asia/Ho_Chi_Minh,2023-06-26
8540567,An Hòa Thượng,An Hoa Thuong,"An Hoa Thuong,An Hòa Thượng",10.33461,106.4137,P,PPL,VN,,37,822,,,0,,8,Asia/Ho_Chi_Minh,2023-06-26
11497154,An Hòa ward,An Hoa ward,,10.29773,105.74543,A,ADM3,VN,,09,867,11497154,,0,,5,Asia/Ho_Chi_Minh,2017-04-04
8440833,An Hoài,An Hoai,"An Hoai,An Hoài",19.82501,105.48667,P,PPL,VN,,34,397,,,0,,26,Asia/Bangkok,2023-06-26
1594412,An Hội,An Hoi,"An Hoi,An Hội,Thuan Ninh",14.0099,108.92678,P,PPL,VN,,46,547,,,0,,53,Asia/Ho_Chi_Minh,2023-06-26
1594407,An Hợp,An Hop,,15.63333,108.36667,P,PPL,VN,,84,513,,,0,,21,Asia/Ho_Chi_Minh,2023-06-26
8312389,An Hưng,An Hung,"An Hung,An Hưng",10.20518,105.85075,P,PPL,VN,,09,877,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
1594403,An Khánh,An Khanh,"An Khanh,An Khanh Xa,An Khánh,An Khánh Xã",10.7875,106.73389,P,PPL,VN,,20,769,,,0,,5,Asia/Ho_Chi_Minh,2023-06-26
9531924,An Khánh Hai,An Khanh Hai,"An Khanh 2,An Khanh Hai,An Khánh 2,An Khánh Hai",10.12727,106.36291,P,PPL,VN,,03,833,,,0,,6,Asia/Ho_Chi_Minh,2023-06-26
1594402,An Khê,An Khe,"An Kahe,An Khe,An Khê,An Tuc,An Túc",13.95,108.65,P,PPL,VN,,49,623,,,81600,,409,Asia/Ho_Chi_Minh,2025-05-06
8341100,An Khoa,An Khoa,An Khoa,9.29666,105.59409,P,PPL,VN,,73,961,,,0,,4,Asia/Ho_Chi_Minh,2023-06-26
8338068,An Khương,An Khuong,"An Khuong,An Khương",10.3423,106.47641,P,PPL,VN,,37,822,,,0,,4,Asia/Ho_Chi_Minh,2023-06-26
1594394,An Ký,An Ky,,15.2,108.91667,P,PPL,VN,,63,,,,0,,-9999,Asia/Ho_Chi_Minh,2012-06-05
1594393,An La,An La,,20.56667,106.25,P,PPL,VN,,35,339,,,0,,7,Asia/Bangkok,2023-06-26
8554737,An Lá Hạ,An La Ha,"An La Ha,An Lá Hạ",20.39101,106.16868,P,PPL,VN,,82,362,,,0,,5,Asia/Bangkok,2023-06-26
1560230,An Lạc,An Lac,"An Lac,An Lạc,Yen Lac,Yên Lạc",20.83237,106.00952,P,PPL,VN,,81,330,,,0,,6,Asia/Bangkok,2023-06-26
1594108,An Lạc Đông,An Lac GJong,"An Lac Dong,An Lạc Đông,Ap An Lac,Ấp An Lạc",10.05236,106.14922,P,PPL,VN,,69,859,,,0,,7,Asia/Ho_Chi_Minh,2023-06-26
9290518,An Lạc Hai,An Lac Hai,"An Lac 2,An Lac Hai,An Lạc 2,An Lạc Hai",10.0257,106.1405,P,PPL,VN,,69,859,,,0,,2,Asia/Ho_Chi_Minh,2023-06-26
1594378,An Lạc Tây,An Lac Tay,,14.2,109.03333,P,PPL,VN,,46,545,,,0,,32,Asia/Ho_Chi_Minh,2023-06-26
8337784,An Lạc Thượng,An Lac Thuong,"An Lac Thuong,An Lạc Thượng",10.33271,106.42854,P,PPL,VN,,37,822,,,0,,2,Asia/Ho_Chi_Minh,2023-06-26
8338018,An Lạc Trung,An Lac Trung,"An Lac Trung,An Lạc Trung",10.32196,106.4441,P,PPL,VN,,37,822,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
8607302,An Lại,An Lai,"An Lai,An Lại",20.91133,106.22506,P,PPL,VN,,79,295,,,0,,6,Asia/Bangkok,2023-06-26
8309121,An Lâm,An Lam,"An Lam,An Lâm",22.02868,105.11054,P,PPLL,VN,,68,074,,,0,,41,Asia/Bangkok,2023-06-26
10275677,An Lam Ninh Van Bay Villas,An Lam Ninh Van Bay Villas,,12.373,109.263,S,HTL,VN,,,,,,0,,-9999,Asia/Ho_Chi_Minh,2015-05-08
10116749,An Lam Ninh Van Villas,An Lam Ninh Van Villas,,12.35926,109.27448,S,HTL,VN,,54,572,,,0,,29,Asia/Ho_Chi_Minh,2023-06-26
1594372,An Lãng,An Lang,,20.98333,106.53333,P,PPL,VN,,79,292,,,0,,2,Asia/Bangkok,2023-06-26
1594367,An Lao,An Lao,"An Lao,An Lão",21.35997,105.3829,P,PPL,VN,,83,227,,,0,,27,Asia/Bangkok,2023-06-26
1594365,An Lập,An Lap,"An Lap,An Lập",21.36667,105.56667,P,PPL,VN,,86,247,,,0,,16,Asia/Bangkok,2023-06-26
1594364,An Lâu Nam,An Lau Nam,"An Lau,An Lau Nam,An Lâu Nam",15.43333,108.4,P,PPL,VN,,84,518,,,0,,87,Asia/Ho_Chi_Minh,2023-06-26
1594362,An Lê,An Le,,20.5,106.36667,P,PPL,VN,,35,336,,,0,,6,Asia/Bangkok,2023-06-26
1594361,An Liêm,An Liem,,20.51667,106.26667,P,PPL,VN,,35,340,,,0,,2,Asia/Bangkok,2023-06-26
9867644,An Liễu,An Lieu,"An Lieu,An Liễu",21.40881,106.05202,P,PPL,VN,,71,216,,,0,,17,Asia/Bangkok,2023-06-26
8607269,An Lĩnh,An Linh,"An Linh,An Lĩnh",21.14567,106.35673,P,PPL,VN,,79,290,,,0,,10,Asia/Bangkok,2023-06-26
1594356,An Lộc,An Loc,"An Loc,An Lộc,The Loc",14.48764,109.04238,P,PPL,VN,,46,543,,,0,,12,Asia/Ho_Chi_Minh,2023-06-26
9531928,An Lộc Giồng,An Loc Giong,"An Loc Giong,An Lộc Giồng",10.09664,106.29822,P,PPL,VN,,03,833,,,0,,5,Asia/Ho_Chi_Minh,2023-06-26
1594347,An Lợi,An Loi,"An Lo,An Loi,An Lợi",13.91667,109.23333,P,PPL,VN,,46,550,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
8365597,An Long,An Long,An Long,10.4395,105.46199,P,PPL,VN,,01,893,,,0,,4,Asia/Ho_Chi_Minh,2023-06-26
1594345,Àn Lữ,An Lu,,20.91667,106.7,P,PPL,VN,,13,311,,,0,,4,Asia/Bangkok,2023-06-26
1594346,An Luận,An Luan,,20.81667,106.56667,P,PPL,VN,,13,313,,,0,,5,Asia/Bangkok,2023-06-26
1594091,An Lương,An Luong,"An Luong,An Lương,Ap An Luong,Ấp An Lương",10.38896,105.46551,P,PPL,VN,,01,893,,,0,,7,Asia/Ho_Chi_Minh,2023-06-26
9865401,An Luỹ,An Luy,"An Luy,An Luỹ",13.94274,108.65746,P,PPL,VN,,49,623,,,0,,419,Asia/Ho_Chi_Minh,2023-06-26
1594339,An Lý,An Ly,,15.63333,108.33333,P,PPL,VN,,84,513,,,0,,44,Asia/Ho_Chi_Minh,2023-06-26
1594337,An Ma,An Ma,,22.41667,105.6,P,PPL,VN,,72,061,,,0,,469,Asia/Bangkok,2023-06-26
1594335,An Mê,An Me,,21.46667,105.88333,P,PPL,VN,,85,172,,,0,,19,Asia/Bangkok,2023-06-26
1594334,An Miêng,An Mieng,,20.9,104.96667,P,PPL,VN,,32,128,,,0,,303,Asia/Bangkok,2023-06-26
1594332,An Mộng,An Mong,,20.56667,106.0,P,PPL,VN,,80,349,,,0,,5,Asia/Bangkok,2023-06-26
1594086,An Mỹ,An My,"An My,An Mỹ,Ap An My,Ấp An Mỹ",10.37141,105.48289,P,PPL,VN,,01,893,,,0,,5,Asia/Ho_Chi_Minh,2023-06-26
1594327,An Mỹ Trại,An My Trai,,15.13333,108.7,P,PPL,VN,,63,528,,,0,,16,Asia/Ho_Chi_Minh,2023-06-26
10181953,An Nam,An Nam,An Nam,18.92394,105.60276,P,PPL,VN,,58,425,,,0,,6,Asia/Bangkok,2023-06-26
1594318,Ấn Nam Ly,An Nam Ly,"An Nam Ly,Ap Nam Ly,Ấn Nam Ly",21.35,105.81667,P,PPL,VN,,44,016,,,0,,15,Asia/Bangkok,2023-06-26
1594317,An Nạp,An Nap,,20.58333,106.31667,P,PPL,VN,,35,340,,,0,,3,Asia/Bangkok,2023-06-26
1594316,An Ngãi,An Ngai,,13.88333,109.1,P,PPL,VN,,46,549,,,0,,8,Asia/Ho_Chi_Minh,2023-06-26
8309170,An Nghĩa,An Nghia,"An Nghia,An Nghĩa",22.14124,105.20606,P,PPL,VN,,68,073,,,0,,92,Asia/Bangkok,2023-06-26
1594311,An Nghiệp,An Nghiep,"An Nghien,An Nghiep,An Nghiên,An Nghiệp",13.01667,109.21667,P,PPL,VN,,61,562,,,0,,4,Asia/Ho_Chi_Minh,2023-06-26
8595013,An Ngoại,An Ngoai,"An Ngoai,An Ngoại",20.9823,106.56906,P,PPL,VN,,13,311,,,0,,9,Asia/Bangkok,2023-06-26
8569696,An Nhân,An Nhan,"An Nhan,An Nhân",20.33708,106.47509,P,PPL,VN,,35,342,,,0,,4,Asia/Bangkok,2023-06-26
1594309,An Nhiên,An Nhien,"An Nhien,An Nhiên,Yen Nhien",18.36667,105.88333,P,PPL,VN,,52,436,,,0,,9,Asia/Bangkok,2023-06-26
1594308,An Nhơn,An Nhon,"An Nhon,An Nhơn,Bhin-Dinh,Bin Din,Binh Dinh",13.88579,109.10823,P,PPLA2,VN,,46,549,,,308396,,13,Asia/Ho_Chi_Minh,2025-06-24
1594307,An Nhơn Tây,An Nhon Tay,,11.1,106.51667,P,PPLW,VN,,75,721,,,0,,4,Asia/Ho_Chi_Minh,2023-06-26
1594306,An Nhơn Xã,An Nhon Xa,,10.83333,106.66667,P,PPL,VN,,20,764,,,0,,12,Asia/Ho_Chi_Minh,2023-06-26
8612896,An Nhuế,An Nhue,"An Nhue,An Nhuế",20.69661,106.18246,P,PPL,VN,,81,333,,,0,,4,Asia/Bangkok,2023-06-26
1594304,An Nhưt Tân,An Nhut Tan,,10.56667,106.53333,P,PPL,VN,,24,806,,,0,,1,Asia/Ho_Chi_Minh,2023-06-26
1594298,An Ninh,An Ninh,"An Ninh,Lo Boi",14.83333,108.93333,P,PPL,VN,,63,534,,,0,,10,Asia/Ho_Chi_Minh,2023-06-26
9889770,An Ninh Hai,An Ninh Hai,"An Ninh 2,An Ninh Hai",21.93353,106.32792,P,PPL,VN,,39,185,,,0,,395,Asia/Bangkok,2023-06-26
9889771,An Ninh Một,An Ninh Mot,"An Ninh 1,An Ninh Mot,An Ninh Một",21.92,106.3304,P,PPL,VN,,39,185,,,0,,394,Asia/Bangkok,2023-06-26
1594300,An Ninh Nội,An Ninh Noi,,20.98333,106.56667,P,PPL,VN,,13,311,,,0,,5,Asia/Bangkok,2023-06-26
8564179,An Nội,An Noi,"An Noi,An Nội",20.4865,106.06201,P,PPL,VN,,80,352,,,0,,4,Asia/Bangkok,2023-06-26
1594288,An Phong,An Phong,"An Phong,An Sen,An Son",15.0,108.88333,P,PPL,VN,,63,533,,,0,,12,Asia/Ho_Chi_Minh,2023-06-26
1562097,An Phú,An Phu,"An Phu,An Phú,Xom An Phu,Xóm An Phú",9.67822,106.12814,P,PPL,VN,,65,945,,,0,,6,Asia/Ho_Chi_Minh,2023-06-26
1594276,An Phú Ấp,An Phu Ap,,20.15,106.23333,P,PPL,VN,,82,366,,,0,,4,Asia/Bangkok,2023-06-26
1904520,An Phú Đông,An Phu GJong,,10.85417,106.70167,P,PPL,VN,,20,761,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
1594268,An Phú Phương,An Phu Phuong,,15.8,108.38333,P,PPL,VN,,84,513,,,0,,14,Asia/Ho_Chi_Minh,2023-06-26
1594269,An Phư Tân,An Phu Tan,,9.88333,106.01667,L,LCTY,VN,,67,845,,,0,,0,Asia/Ho_Chi_Minh,2023-06-26
1594267,An Phú Tây,An Phu Tay,,10.68333,106.6,P,PPL,VN,,20,785,,,0,,-2,Asia/Ho_Chi_Minh,2023-06-26
8138321,An Phúc,An Phuc,"An Phuc,An Phúc",21.76564,105.23449,P,PPL,VN,,68,070,,,0,,45,Asia/Bangkok,2023-06-26
8991552,An Phước,An Phuoc,"An Phuoc,An Phước",11.83327,108.21497,P,PPL,VN,,23,676,,,0,,894,Asia/Ho_Chi_Minh,2023-06-26
1594270,An Phương,An Phuong,,20.65,106.11667,P,PPL,VN,,81,332,,,0,,5,Asia/Bangkok,2023-06-26
1594265,An Pon,An Pon,,20.91667,104.61667,P,PPL,VN,,32,123,,,0,,1026,Asia/Bangkok,2023-06-26
1583647,An Quang,An Quang,"An Quang,Degi,Đếgi",14.12382,109.20153,P,PPL,VN,,46,548,,,0,,7,Asia/Ho_Chi_Minh,2023-06-26
1594263,An Quảng Hữu,An Quang Huu,"An Quan Huu,An Quang Huu,An Quảng Hữu",9.71667,106.18333,L,LCTY,VN,,67,849,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
1594261,An Qui,An Qui,"An Qui,An Quy",20.75,106.5,P,PPL,VN,,13,316,,,0,,4,Asia/Bangkok,2023-06-26
1594059,An Qưới,An Quoi,"An Quoi,An Qưới,Ap An Qui,Ấp An Qứi",10.42791,105.45892,P,PPL,VN,,01,893,,,0,,10,Asia/Ho_Chi_Minh,2023-06-26
1594257,An Quy,An Quy,,13.91667,108.66667,P,PPL,VN,,49,634,,,0,,441,Asia/Ho_Chi_Minh,2023-06-26
10631663,An San,An San,An San,22.45121,103.94611,P,PPL,VN,,90,082,,,0,,99,Asia/Bangkok,2023-06-26
8376644,An Sáng,An Sang,"An Sang,An Sáng",21.3805,106.47072,P,PPL,VN,,71,218,,,0,,31,Asia/Bangkok,2023-06-26
1594249,An Sơn,An Son,"An Son,An Sơn",14.47593,108.82228,P,PPL,VN,,46,544,,,0,,585,Asia/Ho_Chi_Minh,2023-06-26
1594254,An Sơn C,An Son C,,13.95,108.61667,P,PPL,VN,,49,634,,,0,,427,Asia/Ho_Chi_Minh,2023-06-26
1594248,An Tâm,An Tam,"An Tam,An Tâm,Tan Phong",15.81667,108.15,P,PPL,VN,,84,508,,,0,,16,Asia/Ho_Chi_Minh,2023-06-26
1594246,An Tân,An Tan,,20.86667,106.33333,P,PPL,VN,,79,297,,,0,,6,Asia/Bangkok,2023-06-26
8612903,An Tào,An Tao,"An Tao,An Tào",20.67737,106.1811,P,PPL,VN,,81,332,,,0,,5,Asia/Bangkok,2023-06-26
8564181,An Tập,An Tap,"An Tap,An Tập",20.49185,106.02461,P,PPL,VN,,80,352,,,0,,6,Asia/Bangkok,2023-06-26
1594244,An Tây,An Tay,"An Tay,An Thanh Thon,An Thành Thon,An Tây",11.06667,106.53333,L,LCTY,VN,,75,721,,,0,,2,Asia/Ho_Chi_Minh,2023-06-26
1594239,An Thạch,An Thach,"An Thach,An Thach Thach Nan,An Thạch",14.884,108.95342,P,PPL,VN,,63,534,,,0,,10,Asia/Ho_Chi_Minh,2023-06-26
1594057,An Thái,An Thai,"An Thai,An Thái,Ap An Thai,Ấp An Thái",10.41332,105.45563,P,PPL,VN,,01,893,,,0,,7,Asia/Ho_Chi_Minh,2023-06-26
1565739,An Thạnh,An Thanh,"An Thanh,An Thạnh,Thon An Thanh,Thôn An Thạnh",11.54109,108.99697,P,PPL,VN,,60,587,,,0,,7,Asia/Ho_Chi_Minh,2023-06-26
8312578,An Thạnh A,An Thanh A,"An Thanh A,An Thạnh A",10.00836,105.94843,P,PPL,VN,,69,860,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
8312577,An Thạnh B,An Thanh B,"An Thanh B,An Thạnh B",10.00501,105.94646,P,PPL,VN,,69,860,,,0,,4,Asia/Ho_Chi_Minh,2023-06-26
8312420,An Thạnh Ba,An Thanh Ba,"An Thanh 3,An Thanh Ba,An Thạnh 3,An Thạnh Ba",10.22744,105.90203,P,PPL,VN,,09,877,,,0,,-1,Asia/Ho_Chi_Minh,2023-06-26
8312419,An Thạnh Một,An Thanh Mot,"An Thanh 1,An Thanh Mot,An Thạnh 1,An Thạnh Một",10.22421,105.88662,P,PPL,VN,,09,877,,,0,,2,Asia/Ho_Chi_Minh,2023-06-26
1941942,An Thanh Nhì,An Thanh Nhi,"An Thanh Nhi,An Thanh Nhì,Thanh Nhi,Thanh Nhì",9.55278,106.25333,P,PPL,VN,,65,945,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
1594226,An Thạnh Trung,An Thanh Trung,,10.41667,105.48333,L,LCTY,VN,,01,893,,,0,,9,Asia/Ho_Chi_Minh,2023-06-26
1594213,An Thể,An The,"An The,An Tho,An Thể,An Thỗ",20.75243,106.46125,P,PPL,VN,,79,298,,,0,,6,Asia/Bangkok,2023-06-26
8336997,An Thị,An Thi,"An Thi,An Thị",10.4306,105.45913,P,PPL,VN,,01,893,,,0,,5,Asia/Ho_Chi_Minh,2023-06-26
1594220,An Thiếm,An Thiem,,20.98333,107.0,P,PPL,VN,,30,193,,,0,,24,Asia/Bangkok,2023-06-26
1594219,An Thiên,An Thien,"An Thien,An Thiên,Ân Thiện",14.34978,109.00538,P,PPL,VN,,46,544,,,0,,27,Asia/Ho_Chi_Minh,2023-06-26
1594218,An Thinh,An Thinh,"An Thinh,Hn Thinh",18.88333,105.28333,P,PPL,VN,,58,428,,,0,,26,Asia/Bangkok,2023-06-26
8338067,An Thọ,An Tho,"An Tho,An Thọ",10.33007,106.48391,P,PPL,VN,,37,822,,,0,,2,Asia/Ho_Chi_Minh,2023-06-26
1594208,An Thọ Thôn,An Tho Thon,,17.76667,106.05,P,PPL,VN,,62,452,,,0,,176,Asia/Bangkok,2023-06-26
1594206,An Tho18,An Tho18,"An The,An Tho18",14.88333,108.96667,P,PPL,VN,,63,534,,,0,,15,Asia/Ho_Chi_Minh,2023-06-26
1594211,An Thới,An Thoi,"An Thoi,An Thới",10.01914,104.01499,P,PPL,VN,,21,911,,,0,,11,Asia/Ho_Chi_Minh,2023-06-26
1594209,An Thới Đông,An Thoi GJong,,10.55,106.78333,L,LCTY,VN,,20,787,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
1594041,An Thuận,An Thuan,"An Thuan,An Thuận,Ap An Thuan,Ap Tan Thuan,Ấp An Thuận",10.39363,105.45585,P,PPL,VN,,01,893,,,0,,7,Asia/Ho_Chi_Minh,2023-06-26
1594201,An Thương,An Thuong,"An Thuong,An Thuong Ap,An Thương",14.8,108.96667,P,PPL,VN,,63,534,,,0,,11,Asia/Ho_Chi_Minh,2023-06-26
9865382,An Thượng Ba,An Thuong Ba,"An Thuong 3,An Thuong Ba,An Thượng 3,An Thượng Ba",13.97795,108.6935,P,PPL,VN,,49,623,,,0,,434,Asia/Ho_Chi_Minh,2023-06-26
9975637,An Thượng Bốn,An Thuong Bon,"An Thuong 4,An Thuong Bon,An Thượng 4,An Thượng Bốn",13.97683,108.70578,P,PPL,VN,,49,623,,,0,,435,Asia/Ho_Chi_Minh,2023-06-26
9865385,An Thượng Hai,An Thuong Hai,"An Thuong 2,An Thuong Hai,An Thượng 2,An Thượng Hai",13.97624,108.71211,P,PPL,VN,,49,623,,,0,,435,Asia/Ho_Chi_Minh,2023-06-26
1594200,An Thượng Một,An Thuong Mot,"An Phuong,An Thuong,An Thuong 1,An Thuong Mot,An Thượng,An Thượng 1,An Thượng Một",13.9772,108.67777,P,PPL,VN,,49,623,,,0,,440,Asia/Ho_Chi_Minh,2023-06-26
1594199,An Thượng Năm,An Thuong Nam,"An Thuong,An Thuong 5,An Thuong Nam,An Thượng,An Thượng 5,An Thượng Năm,Thuong An",13.97691,108.73527,P,PPL,VN,,49,623,,,0,,438,Asia/Ho_Chi_Minh,2023-06-26
9531947,An Thủy,An Thuy,"An Thuy,An Thủy",9.86913,106.55,P,PPL,VN,,03,837,,,0,,2,Asia/Ho_Chi_Minh,2023-06-26
1594197,An Thuyết,An Thuyet,"An Thuyet,An Thuyết,An Tuyet,An Tuyết",15.18333,108.73333,P,PPL,VN,,63,527,,,0,,15,Asia/Ho_Chi_Minh,2023-06-26
8569688,An Tiến,An Tien,"An Tien,An Tiến",20.52411,106.23116,P,PPL,VN,,35,339,,,0,,4,Asia/Bangkok,2023-06-26
1594034,An Tịnh,An Tinh,"An Tinh,An Tịnh,Ap An Tinh,Ấp An Tịnh",10.43368,105.46934,P,PPL,VN,,01,893,,,0,,6,Asia/Ho_Chi_Minh,2023-06-26
1594195,An Toàn,An Toan,,20.76667,106.73333,P,PPL,VN,,13,309,,,0,,3,Asia/Bangkok,2023-06-26
8657131,An Trà,An Tra,"An Tra,An Trà",15.99448,108.26612,P,PPL,VN,,78,494,,,0,,9,Asia/Ho_Chi_Minh,2023-06-26
1562096,An Trạch,An Trach,"An Trach,An Trạch,Xom An Trach,Xóm An Trạch",9.65726,105.94078,P,PPL,VN,,65,942,,,0,,3,Asia/Ho_Chi_Minh,2023-06-26
8612904,An Tràng,An Trang,"An Trang,An Tràng",20.68588,106.16393,P,PPL,VN,,81,332,,,0,,5,Asia/Bangkok,2023-06-26
1594135,An Trang Hai,An Trang Hai,"An Trang 2,An Trang Hai,Ang Tang,Ap Ang Trang So,Ấp Ang Trang Số",11.33033,107.00852,P,PPL,VN,,43,735,,,0,,67,Asia/Ho_Chi_Minh,2023-06-26
1594185,An Triêu,An Trieu,,21.18333,106.31667,P,PPL,VN,,79,290,,,0,,5,Asia/Bangkok,2023-06-26
1594184,An Trinh,An Trinh,,14.11667,109.05,P,PPL,VN,,46,545,,,0,,19,Asia/Ho_Chi_Minh,2023-06-26
8340862,An Trụ,An Tru,"An Tru,An Trụ",21.0657,106.2797,P,PPL,VN,,74,264,,,0,,4,Asia/Bangkok,2023-06-26
1594183,An Truc,An Truc,"An Tros,An Truc",20.85,106.65,P,PPL,VN,,13,312,,,0,,3,Asia/Bangkok,2023-06-26
8554671,An Trung,An Trung,An Trung,20.26505,106.06369,P,PPL,VN,,82,360,,,0,,6,Asia/Bangkok,2023-06-26
1594177,An Trường,An Truong,,15.61667,108.33333,P,PPL,VN,,84,513,,,0,,43,Asia/Ho_Chi_Minh,2023-06-26
1594173,Ản Tư Ha,An Tu Ha,"An Tu Ha,Yen Tu Ha,Ản Tư Ha",20.31667,106.5,P,PPL,VN,,35,342,,,0,,5,Asia/Bangkok,2023-06-26
1594174,An Tức,An Tuc,,10.4,104.95,L,LCTY,VN,,01,891,,,0,,1,Asia/Ho_Chi_Minh,2023-06-26
1594204,An Tường,An Tuong,"An Thuong,An Thường,An Tuong,An Tường",14.2863,109.04699,P,PPL,VN,,46,545,,,0,,18,Asia/Ho_Chi_Minh,2023-06-26
1594198,An Tùy,An Tuy,"An Thuy,An Truy,An Tuy,An Tùy",20.36381,106.1579,P,PPL,VN,,82,362,,,0,,3,Asia/Bangkok,2023-06-26
1594172,An Tuyên,An Tuyen,,15.7,108.46667,P,PPL,VN,,84,513,,,0,,4,Asia/Ho_Chi_Minh,2023-06-26
1594171,An Vang,An Vang,,15.56667,108.18333,P,PPL,VN,,84,512,,,0,,33,Asia/Ho_Chi_Minh,2023-06-26
1594170,An Vệ,An Ve,,20.65,106.35,P,PPL,VN,,35,338,,,0,,1,Asia/Bangkok,2023-06-26
10275514,An Việt,An Viet,"An Viet,An Việt",18.27611,105.92902,P,PPL,VN,,52,446,,,0,,7,Asia/Bangkok,2023-06-26
1594165,An Vinh,An Vinh,,15.56667,108.15,P,PPL,VN,,84,512,,,0,,38,Asia/Ho_Chi_Minh,2023-06-26
1594167,An Vĩnh Phướng,An Vinh Phuong,"An Vinh Phuong,An Vĩnh Phướng,Phuong An Vinh,Phưỡng An Vĩnh",15.36667,109.13333,P,PPL,VN,,63,,,,0,,1,Asia/Ho_Chi_Minh,2012-06-05
1594162,An Xã,An Xa,"An Xa,An Xã",15.37621,108.36845,P,PPL,VN,,84,515,,,0,,109,Asia/Ho_Chi_Minh,2023-06-26
